id,key,value,type 
12435872,reviewed,no,tiger
12435872,zip_left,29577,tiger
12435872,zip_right,29577,tiger
12435875,highway,residential,regular
12435875,name,Faith Drive,regular
12435875,cfcc,A41,tiger
12435875,county,"Horry, SC",tiger
12435875,name_base,Faith,tiger
12435875,name_type,Dr,tiger
12435875,reviewed,no,tiger
12435875,zip_left,29577,tiger
12435875,zip_right,29577,tiger
12435879,highway,residential,regular
12435879,name,Rosemary Street,regular
12435879,cfcc,A41,tiger
12435879,county,"Horry, SC",tiger
12435879,name_base,Rosemary,tiger
12435879,name_type,St,tiger
12435879,reviewed,no,tiger
12435879,zip_left,29577,tiger
12435879,zip_right,29577,tiger
12435979,highway,residential,regular
12435979,name,Lakeview Drive,regular
12435979,cfcc,A41,tiger
12435979,county,"Horry, SC",tiger
12435979,name_base,State Highway 396,tiger
12435979,reviewed,no,tiger
12436012,highway,residential,regular
12436012,name,13th Avenue North,regular
12436012,cfcc,A41,tiger
12436012,county,"Horry, SC",tiger
12436012,name_base,13th,tiger
12436012,name_direction_suffix,N,tiger
12436012,name_type,Ave,tiger
12436012,reviewed,no,tiger
12436012,zip_left,29577,tiger
12436012,zip_right,29577,tiger
12436053,highway,residential,regular
12436053,name,Pelican Avenue,regular
12436053,cfcc,A41,tiger
12436053,county,"Horry, SC",tiger
12436053,name_base,Pelican,tiger
12436053,name_type,Ave,tiger
12436053,reviewed,no,tiger
12436053,zip_left,29577,tiger
12436053,zip_right,29577,tiger
12436055,highway,residential,regular
12436055,name,Galley Harbour,regular
12436055,cfcc,A41,tiger
12436055,county,"Horry, SC",tiger
12436055,name_base,Galley Harbour,tiger
12436055,reviewed,no,tiger
12436055,separated,no,tiger
12436055,source,tiger_import_dch_v0.6_20070829,tiger
12436055,tlid,29058784,tiger
12436055,upload_uuid,bulk_upload.pl-d4571a8e-22ce-40ef-bb16-0392b2940b1d,tiger
12436055,zip_left,29577,tiger
12436055,zip_right,29577,tiger
12436077,highway,residential,regular
12436077,name,13th Avenue South,regular
12436077,cfcc,A41,tiger
12436077,county,"Horry, SC",tiger
12436077,name_base,13th,tiger
12436077,name_direction_suffix,S,tiger
12436077,name_type,Ave,tiger
12436077,reviewed,no,tiger
12436077,zip_left,29577,tiger
12436077,zip_right,29577,tiger
12436223,highway,residential,regular
12436223,name,Hwy 396,regular
12436223,cfcc,A41,tiger
12436223,county,"Horry, SC",tiger
12436223,name_base,State Highway 1342,tiger
12436223,reviewed,no,tiger
12436235,highway,residential,regular
12436235,name,Vine Street,regular
12436235,cfcc,A41,tiger
12436235,county,"Horry, SC",tiger
12436235,name_base,Vine,tiger
12436235,name_type,St,tiger
12436235,reviewed,no,tiger
12436235,zip_left,29577,tiger
12436235,zip_right,29577,tiger
12436282,highway,residential,regular
12436282,name,Hibiscus Avenue,regular
12436282,cfcc,A41,tiger
12436282,county,"Horry, SC",tiger
12436282,name_base,Hibiscus,tiger
12436282,name_type,Ave,tiger
12436282,reviewed,no,tiger
12436282,zip_left,29577,tiger
12436282,zip_right,29577,tiger
12436317,highway,residential,regular
12436317,name,Gemini Drive,regular
12436317,cfcc,A41,tiger
12436317,county,"Horry, SC",tiger
12436317,name_base,Gemini,tiger
12436317,name_type,Dr,tiger
12436317,reviewed,no,tiger
12436317,zip_left,29575,tiger
12436317,zip_right,29575,tiger
12436360,highway,residential,regular
12436360,name,Ragin Street,regular
12436360,cfcc,A41,tiger
12436360,county,"Horry, SC",tiger
12436360,name_base,Ragin,tiger
12436360,name_type,St,tiger
12436360,zip_left,29577,tiger
12436360,zip_right,29577,tiger
12436372,highway,residential,regular
12436372,name,5th Avenue,regular
12436372,cfcc,A41,tiger
12436372,county,"Horry, SC",tiger
12436372,name_base,5th,tiger
12436372,name_type,Ave,tiger
12436372,reviewed,no,tiger
12436423,highway,residential,regular
12436423,name,High Grove Court South,regular
12436423,cfcc,A41,tiger
12436423,county,"Horry, SC",tiger
12436423,name_base,Regent,tiger
12436423,name_type,Ter,tiger
12436423,reviewed,no,tiger
12436423,zip_left,29575,tiger
12436423,zip_right,29575,tiger
12436439,highway,residential,regular
12436439,name,Ebb Tide Harbour,regular
12436439,cfcc,A41,tiger
12436439,county,"Horry, SC",tiger
12436439,name_base,Ebb Tide Harbour,tiger
12436439,reviewed,no,tiger
12436439,zip_left,29577,tiger
12436439,zip_right,29577,tiger
12436444,highway,residential,regular
12436444,name,Poplar,regular
12436444,cfcc,A41,tiger
12436444,county,"Horry, SC",tiger
12436444,name_base,Poplar,tiger
12436444,reviewed,no,tiger
12436444,zip_left,29577,tiger
12436444,zip_right,29577,tiger
12436454,highway,residential,regular
12436454,name,28th Avenue North,regular
12436454,cfcc,A41,tiger
12436454,county,"Horry, SC",tiger
12436454,name_base,28th,tiger
12436454,name_direction_suffix,N,tiger
12436454,name_type,Ave,tiger
12436454,reviewed,no,tiger
12436454,zip_left,29577,tiger
12436454,zip_right,29577,tiger
12436470,highway,residential,regular
12436470,name,Orange Street,regular
12436488,highway,residential,regular
12436488,name,Tower Street,regular
12436488,cfcc,A41,tiger
12436488,county,"Horry, SC",tiger
12436488,name_base,Tower,tiger
12436488,name_type,St,tiger
12436488,reviewed,no,tiger
12436488,zip_left,29577,tiger
12436488,zip_right,29577,tiger
12436493,highway,residential,regular
12436493,name,Shoreline Drive,regular
12436493,cfcc,A41,tiger
12436493,county,"Horry, SC",tiger
12436493,name_base,Shoreline,tiger
12436493,name_type,Dr,tiger
12436493,reviewed,no,tiger
12436493,zip_left,29577,tiger
12436493,zip_right,29577,tiger
12436506,highway,residential,regular
12436506,name,28th Avenue South,regular
12436506,cfcc,A41,tiger
12436506,county,"Horry, SC",tiger
12436506,name_base,28th,tiger
12436506,name_direction_suffix,S,tiger
12436506,name_type,Ave,tiger
12436506,reviewed,no,tiger
12436543,highway,residential,regular
12436543,name,Jonquil Place,regular
12436543,cfcc,A41,tiger
12436543,county,"Horry, SC",tiger
12436543,name_base,Jonquil,tiger
12436543,name_type,Pl,tiger
12436543,reviewed,no,tiger
12436543,zip_left,29577,tiger
12436543,zip_right,29577,tiger
12436559,highway,residential,regular
12436559,name,Trammell Road,regular
12436559,cfcc,A41,tiger
12436559,county,"Horry, SC",tiger
12436559,name_base,Trammell,tiger
12436559,name_type,Rd,tiger
12436559,reviewed,no,tiger
12436559,zip_left,29588,tiger
12436559,zip_right,29588,tiger
12436613,highway,residential,regular
12436613,name,Page Street,regular
12436613,cfcc,A41,tiger
12436613,county,"Horry, SC",tiger
12436613,name_base,Page,tiger
12436613,name_type,St,tiger
12436613,reviewed,no,tiger
12436613,zip_left,29577,tiger
12436613,zip_right,29577,tiger
12436629,highway,residential,regular
12436629,name,Windmere Way,regular
12436629,cfcc,A41,tiger
12436629,county,"Horry, SC",tiger
12436629,name_base,Windmere,tiger
12436629,name_type,Way,tiger
12436629,reviewed,no,tiger
12436629,zip_left,29575,tiger
12436629,zip_right,29575,tiger
12436661,highway,residential,regular
12436661,name,Green Fern Lane,regular
12436661,cfcc,A41,tiger
12436661,county,"Horry, SC",tiger
12436661,name_base,Green Fern,tiger
12436661,name_type,Ln,tiger
12436661,reviewed,no,tiger
12436661,zip_left,29579,tiger
12436661,zip_right,29579,tiger
12436714,highway,residential,regular
12436714,name,17th Avenue North,regular
12436714,cfcc,A41,tiger
12436714,county,"Horry, SC",tiger
12436714,name_base,17th,tiger
12436714,name_direction_suffix,N,tiger
12436714,name_type,Ave,tiger
12436714,reviewed,no,tiger
12436714,zip_left,29577,tiger
12436714,zip_right,29577,tiger
12436729,highway,residential,regular
12436729,name,Crepe Myrtle Court,regular
12436729,cfcc,A41,tiger
12436729,county,"Horry, SC",tiger
12436729,name_base,Crepe Myrtle,tiger
12436729,name_type,Ct,tiger
12436729,zip_left,29577,tiger
12436729,zip_left_1,29577,tiger
12436772,highway,tertiary,regular
12436772,name,17th Avenue South,regular
12436772,cfcc,A41,tiger
12436772,county,"Horry, SC",tiger
12436772,name_base,17th,tiger
12436772,name_direction_suffix,S,tiger
12436772,name_type,Ave,tiger
12436772,reviewed,no,tiger
12436772,zip_left,29577,tiger
12436772,zip_right,29577,tiger
12436802,highway,residential,regular
12436802,name,Frontage Road East,regular
12436802,cfcc,A41,tiger
12436802,county,"Horry, SC",tiger
12436802,name_base,Frontage,tiger
12436802,name_direction_suffix,E,tiger
12436802,name_type,Rd,tiger
12436802,reviewed,no,tiger
12436802,zip_left,29577,tiger
12436802,zip_right,29577,tiger
12436813,highway,tertiary,regular
12436813,name,Burcale Road,regular
12436813,name_1,State Road S-26-992,regular
12436813,cfcc,A41,tiger
12436813,county,"Horry, SC",tiger
12436813,name_base,Burcale,tiger
12436813,name_base_1,State Road S-26-992,tiger
12436813,name_type,Rd,tiger
12436813,reviewed,no,tiger
12436813,zip_left,29579,tiger
12436813,zip_right,29579,tiger
12436862,highway,residential,regular
12436862,name,Morlynn Drive,regular
12436862,cfcc,A41,tiger
12436862,county,"Horry, SC",tiger
12436862,name_base,Morlynn,tiger
12436862,name_type,Dr,tiger
12436862,reviewed,no,tiger
12436879,highway,residential,regular
12436879,name,Whaler Harbour,regular
12436879,cfcc,A41,tiger
12436879,county,"Horry, SC",tiger
12436879,name_base,Whaler Harbour,tiger
12436879,reviewed,no,tiger
12436879,separated,no,tiger
12436879,source,tiger_import_dch_v0.6_20070829,tiger
12436879,tlid,29058782,tiger
12436879,upload_uuid,bulk_upload.pl-d4571a8e-22ce-40ef-bb16-0392b2940b1d,tiger
12436879,zip_left,29577,tiger
12436879,zip_right,29577,tiger
12436891,highway,residential,regular
12436891,name,Hemlock Avenue,regular
12436891,cfcc,A41,tiger
12436891,county,"Horry, SC",tiger
12436891,name_base,Hemlock,tiger
12436891,name_type,Ave,tiger
12436891,reviewed,no,tiger
12436891,zip_left,29577,tiger
12436891,zip_right,29577,tiger
12436950,highway,residential,regular
12436950,name,26th Avenue North,regular
12436950,cfcc,A41,tiger
12436950,county,"Horry, SC",tiger
12436950,name_base,26th,tiger
12436950,name_direction_suffix,N,tiger
12436950,name_type,Ave,tiger
12436950,reviewed,no,tiger
12436950,zip_left,29577,tiger
12436950,zip_right,29577,tiger
12436966,highway,residential,regular
12436966,name,Kirkley Street,regular
12436966,cfcc,A41,tiger
12436966,county,"Horry, SC",tiger
12436966,name_base,Kirkley,tiger
12436966,name_type,St,tiger
12436966,reviewed,no,tiger
12436966,zip_left,29577,tiger
12436966,zip_right,29577,tiger
12436990,highway,residential,regular
12436990,name,11th Avenue South,regular
12436990,cfcc,A41,tiger
12436990,county,"Horry, SC",tiger
12436990,name_base,11th,tiger
12436990,name_direction_suffix,S,tiger
12436990,name_type,Ave,tiger
12436990,reviewed,no,tiger
12436990,zip_left,29577,tiger
12436990,zip_right,29577,tiger
12437020,highway,residential,regular
12437020,name,Hwy 643,regular
12437020,cfcc,A41,tiger
12437020,county,"Horry, SC",tiger
12437020,name_base,State Highway 643,tiger
12437020,reviewed,no,tiger
12437020,zip_left,29577,tiger
12437021,highway,residential,regular
12437021,name,Highland Circle,regular
12437021,cfcc,A41,tiger
12437021,county,"Horry, SC",tiger
12437021,name_base,Highland,tiger
12437021,name_type,Cir,tiger
12437021,reviewed,no,tiger
12437022,highway,residential,regular
12437022,name,Highland Circle,regular
12437022,cfcc,A41,tiger
12437022,county,"Horry, SC",tiger
12437022,name_base,Highland,tiger
12437022,name_type,Cir,tiger
12437022,reviewed,no,tiger
12437032,highway,residential,regular
12437032,name,Ash Street,regular
12437032,cfcc,A41,tiger
12437032,county,"Horry, SC",tiger
12437032,name_base,Ash,tiger
12437032,name_type,St,tiger
12437032,reviewed,no,tiger
12437032,zip_left,29577,tiger
12437032,zip_right,29577,tiger
12437041,highway,residential,regular
12437041,name,26th Avenue South,regular
12437041,cfcc,A41,tiger
12437041,county,"Horry, SC",tiger
12437041,name_base,26th,tiger
12437041,name_direction_suffix,S,tiger
12437041,name_type,Ave,tiger
12437041,reviewed,no,tiger
12437041,zip_left,29577,tiger
12437041,zip_right,29577,tiger
12437093,highway,residential,regular
12437093,name,Heathridge Court,regular
12437093,cfcc,A41,tiger
12437093,county,"Horry, SC",tiger
12437093,name_base,Regent,tiger
12437093,name_direction_suffix,S,tiger
12437093,name_type,Ter,tiger
12437093,reviewed,no,tiger
12437093,zip_left,29575,tiger
12437093,zip_right,29575,tiger
12437160,highway,residential,regular
12437160,name,Shipwatch Way,regular
12437160,cfcc,A41,tiger
12437160,county,"Horry, SC",tiger
12437160,name_base,Shipwatch,tiger
12437160,name_type,Way,tiger
12437160,reviewed,no,tiger
12437160,zip_left,29577,tiger
12437160,zip_right,29577,tiger
12437179,highway,residential,regular
12437179,name,20th Avenue North,regular
12437179,cfcc,A41,tiger
12437179,county,"Horry, SC",tiger
12437179,name_base,20th,tiger
12437179,name_direction_suffix,N,tiger
12437179,name_type,Ave,tiger
12437179,reviewed,no,tiger
12437179,zip_left,29577,tiger
12437179,zip_right,29577,tiger
12437183,highway,residential,regular
12437183,name,Pegasus Drive,regular
12437183,cfcc,A41,tiger
12437183,county,"Horry, SC",tiger
12437183,name_base,Pegasus,tiger
12437183,name_type,Dr,tiger
12437183,reviewed,no,tiger
12437183,zip_left,29575,tiger
12437183,zip_right,29575,tiger
12437240,highway,residential,regular
12437240,name,Hearthstone Court,regular
12437240,cfcc,A41,tiger
12437240,county,"Horry, SC",tiger
12437240,name_base,Hearthstone,tiger
12437240,name_type,Ct,tiger
12437240,reviewed,no,tiger
12437240,zip_left,29577,tiger
12437240,zip_left_1,29588,tiger
12437240,zip_right,29588,tiger
12437247,highway,residential,regular
12437247,name,20th Avenue South,regular
12437247,cfcc,A41,tiger
12437247,county,"Horry, SC",tiger
12437247,name_base,20th,tiger
12437247,name_direction_suffix,S,tiger
12437247,name_type,Ave,tiger
12437247,reviewed,no,tiger
12437247,zip_left,29577,tiger
12437247,zip_left_1,29577,tiger
12437255,highway,residential,regular
12437255,name,Rogers Drive,regular
12437255,cfcc,A41,tiger
12437255,county,"Horry, SC",tiger
12437255,name_base,Rogers,tiger
12437255,name_type,Dr,tiger
12437255,reviewed,no,tiger
12437255,zip_left,29577,tiger
12437255,zip_right,29577,tiger
12437382,highway,residential,regular
12437382,name,Withers Drive,regular
12437384,highway,residential,regular
12437384,name,Withers Drive,regular
12437384,cfcc,A41,tiger
12437384,county,"Horry, SC",tiger
12437384,name_base,Withers,tiger
12437384,name_type,Dr,tiger
12437384,reviewed,no,tiger
12437384,zip_left,29577,tiger
12437384,zip_right,29577,tiger
12437481,highway,residential,regular
12437481,name,King Street,regular
12437481,cfcc,A41,tiger
12437481,county,"Horry, SC",tiger
12437481,name_base,King,tiger
12437481,name_type,St,tiger
12437481,reviewed,no,tiger
12437481,zip_left,29577,tiger
12437481,zip_right,29577,tiger
12437482,highway,residential,regular
12437482,name,King Street,regular
12437482,cfcc,A41,tiger
12437482,county,"Horry, SC",tiger
12437482,name_base,King,tiger
12437482,name_type,St,tiger
12437482,reviewed,no,tiger
12437482,zip_left,29577,tiger
12437482,zip_right,29577,tiger
